GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US08059012042,8059012042,"Census Tract 120.42, Jefferson County, Colorado",1400,44,1299,69,101,55
1400000US08059012043,8059012043,"Census Tract 120.43, Jefferson County, Colorado",2037,70,1793,96,244,89
1400000US08059012044,8059012044,"Census Tract 120.44, Jefferson County, Colorado",1484,78,828,115,656,102
1400000US08059012045,8059012045,"Census Tract 120.45, Jefferson County, Colorado",2233,58,1961,124,272,115
1400000US08059012046,8059012046,"Census Tract 120.46, Jefferson County, Colorado",852,39,793,53,59,37
1400000US08059012047,8059012047,"Census Tract 120.47, Jefferson County, Colorado",1581,79,1208,105,373,103
1400000US08059012048,8059012048,"Census Tract 120.48, Jefferson County, Colorado",1093,36,817,55,276,60
1400000US08059012049,8059012049,"Census Tract 120.49, Jefferson County, Colorado",1277,70,1252,73,25,23
1400000US08059012050,8059012050,"Census Tract 120.50, Jefferson County, Colorado",1668,88,776,79,892,97
1400000US08059012051,8059012051,"Census Tract 120.51, Jefferson County, Colorado",1298,30,1264,41,34,27
1400000US08059012052,8059012052,"Census Tract 120.52, Jefferson County, Colorado",2058,92,1728,126,330,101
1400000US08059012053,8059012053,"Census Tract 120.53, Jefferson County, Colorado",1463,26,1379,51,84,45
1400000US08059012054,8059012054,"Census Tract 120.54, Jefferson County, Colorado",1560,79,1328,62,232,73
1400000US08059012055,8059012055,"Census Tract 120.55, Jefferson County, Colorado",1593,52,1391,98,202,92
1400000US08059012057,8059012057,"Census Tract 120.57, Jefferson County, Colorado",2563,95,2011,179,552,170
1400000US08059012058,8059012058,"Census Tract 120.58, Jefferson County, Colorado",1557,103,1351,99,206,77
1400000US08059012059,8059012059,"Census Tract 120.59, Jefferson County, Colorado",1143,63,851,66,292,75
1400000US08059012060,8059012060,"Census Tract 120.60, Jefferson County, Colorado",1313,71,1148,104,165,91
1400000US08059015800,8059015800,"Census Tract 158, Jefferson County, Colorado",1727,86,759,103,968,127
1400000US08059015900,8059015900,"Census Tract 159, Jefferson County, Colorado",1360,69,467,60,893,80
1400000US08059060300,8059060300,"Census Tract 603, Jefferson County, Colorado",1559,68,1412,88,147,67
1400000US08059060400,8059060400,"Census Tract 604, Jefferson County, Colorado",1225,40,1057,80,168,70
1400000US08059060500,8059060500,"Census Tract 605, Jefferson County, Colorado",1709,111,1191,120,518,119
1400000US08059980000,8059980000,"Census Tract 9800, Jefferson County, Colorado",0,12,0,12,0,12
1400000US08059980400,8059980400,"Census Tract 9804, Jefferson County, Colorado",0,12,0,12,0,12
